Aphrodita|Aphrŏdīta|ae|f.|subst.|nom de Vénus|Aphrodita|Aphrŏdīta
Aphrodite|Aphrŏdītē|ēs|f.|subst.|nom de Vénus|Aphrodita|Aphrŏdītē
aphye|aphyē|ēs|f.|subst.|petit poisson de mer|aphye|aphyē
apua|apŭa|ae|||petit poisson de mer|aphye|apŭa
apianus|ăpĭānus|a, um||adj.|d'abeille|apianus|ăpĭānus
apiana|ăpĭāna uva|ae|m.|subst.|raisin muscat [aimé des abeilles]|apianus|ăpĭāna uva
apiana|apiana|ae|m.|subst.|s -ent. herba), camomille|apianus|apiana
apiaster|ăpĭaster|tri|m.|subst.|mélisse [plante]|apiaster|ăpĭaster
apiastrum|ăpĭastrum|i|n.|subst.|mélisse [plante]|apiaster|ăpĭastrum
Apicius|Apīcĭus|ĭi|m. m.|subst.|Gavius Apicius [gastronome célèbre]|2 Apicius|Apīcĭus
Apicianus|Apīciānus|a, um||adj.|d'Apicius|2 Apicius|-ciānus
apluda|āplūda|ae|f.|subst.|menue paille, balle / son|apluda|āplūda
appluda|applūda|ae|f.|subst.|menue paille, balle / son|apluda|applūda
aplustre|ăplustrĕ|is|n.|subst.|aplustre [ornement de la poupe d'un vaisseau]|aplustre|ăplustrĕ
aplustria|ăplustrĭa|um|||aplustre [ornement de la poupe d'un vaisseau]|aplustre|ăplustrĭa
aplustra|ăplustra|ōrum|||aplustre [ornement de la poupe d'un vaisseau]|aplustre|ăplustra
apocopa|ăpŏcŏpa|ae|f.|subst.|apocope [retranchement d'une lettre ou d'une syllabe finale]|apocopa|ăpŏcŏpa
apocope|ăpŏcŏpē|ēs|f.|subst.|apocope [retranchement d'une lettre ou d'une syllabe finale]|apocopa|-cŏpē
apolectus|ăpŏlectus|i|m. f. n.|subst.|morceau de choix|apolectus|ăpŏlectus
apolectum|apolectum|i|||le choix [nom donné à la plus grosse espèce de thon]|apolectus|apolectum
Apollinaris|Apollĭnāris|e|f.|adj. |adj., d'Apollon / subst.|1 Apollinaris|Apollĭnāris
Apollinaris|Apollĭnāris|is|f.|subst.|nom de plante / espèce de solanées|1 Apollinaris|-āris
Apollinare|Apollĭnāre||n.|subst.|lieu consacré à Apollon|1 Apollinaris|-āre
Apollonia|Apollōnĭa|ae|f.|subst.|Apollonie, nom de plusieurs villes ; par ex.|Apollonia|Apollōnĭa
Apolloniates|Apollōnĭātēs|ae|m.|subst.|natif d'Apollonie|Apollonia|-nĭātēs
Apolloniatae|Apollōnĭātae|ārum|m.|subst.|habitants d'Apollonie|Apollonia|-nĭātae
Apolloniates|Apollōnĭātes|ium|m.|subst.|d'Apollonie|Apollonia|-nĭātes
Apolloniensis|Apollōnĭensis|e||adj.|d'Apollonie|Apollonia|-nĭensis
Apollonienses|Apollōnĭenses|ĭum|m.|subst.|habitants d'Apollonie|Apollonia|-nĭenses
Apolloniaticus|Apollōnĭātĭcus|a, um||adj.|d'Apollonie|Apollonia|-nĭātĭcus
apologeticon|apŏlŏgēticŏn|i|n.|subst.|apologie|apologeticon|apŏlŏgēticŏn
apologeticum|apŏlŏgēticum|i|n.|subst.|apologie|apologeticon|-um
Aponus|Apŏnus|i|m.|subst.|source d'eau chaude près de Padoue|Aponus|Apŏnus
Aponus|Apŏnus|a, um||adj.|d'Aponus|Aponus|-nus
apophoreticus|ăpŏphŏrētĭcus|a, um||adj.|offert au départ|apophoreticus|ăpŏphŏrētĭcus
munus|munus ăpŏphŏrētĭcum||||c. apophoreta 2|apophoreticus|munus ăpŏphŏrētĭcum
apoplecticus|ăpŏplectĭcus|a, um||adj.|frappé d'apoplexie, apoplectique|apoplecticus|ăpŏplectĭcus
apoplectus|ăpŏplectus|a, um||adj.|frappé d'apoplexie, apoplectique|apoplecticus|ăpŏplectus
apoplexia|ăpŏplexĭa|ae|f.|subst.|apoplexie|apoplexia|ăpŏplexĭa
apoplexis|ăpoplexis|is|f.|subst.|apoplexie|apoplexia|ăpoplexis
apostatatio|ăpostătātĭo|ōnis|f.|subst.|apostasie|apostatatio|ăpostătātĭo
apostatatus|ăpostătātŭs|ūs|m.|subst.|apostasie|apostatatio|ăpostătātŭs
apostema|apostēma|ae|f.|subst.|apostume, abcès|apostema|apostēma
apostema|apostēma|ătis|m.|subst.|apostume, abcès|apostema|apostēma
apostolicus|ăpostŏlĭcus|a, um||adj.|apostolique|apostolicus|ăpostŏlĭcus
apostolici|ăpostŏlĭci|ōrum|||amis des apôtres / nom d'une secte chrétienne|apostolicus|-tŏlĭci
apostropha|ăpostrŏpha|ae|f.|subst.|apostrophe [fig. de rhétorique par laquelle l'orateur, se détournant du juge, se tourne vers l'adversaire et l'interpelle]|apostropha|ăpostrŏpha
apostrophe|ăpostrŏphē|ēs|f.|subst.|apostrophe [fig. de rhétorique par laquelle l'orateur, se détournant du juge, se tourne vers l'adversaire et l'interpelle]|apostropha|ăpostrŏphē
apostrophos|ăpostrŏphŏs|i|f.|subst.|apostrophe [signe d'écriture]|apostrophos|ăpostrŏphŏs
apostrophus|ăpostrŏphus|i|f.|subst.|apostrophe [signe d'écriture]|apostrophos|-phus
appareo|appārĕo|ŭī, ĭtum, ēre||intr. |int., apparaître / être visible / se montrer / se montrer manifestement, être clair / impers. appāret, il est clair, il est manifeste ; [avec prop. inf.] / [avec interr. ind.] / être près de qqn pour le servir, être au service de, être appariteur [avec dat.]|appareo|appārĕo
adpareo|adpārĕo|ŭī, ĭtum, ēre||intr. |int., apparaître / être visible / se montrer / se montrer manifestement, être clair / impers. appāret, il est clair, il est manifeste ; [avec prop. inf.] / [avec interr. ind.] / être près de qqn pour le servir, être au service de, être appariteur [avec dat.]|appareo|adpārĕo
apparo|appăro|āvī, ātum, āre||tr. |se apparare, se préparer [avec inf.]|apparo|appăro
adparo|adpăro|āvī, ātum, āre||tr. |se apparare, se préparer [avec inf.]|apparo|adpăro
appello|appello|āvī, ātum, āre||tr. |adresser la parole, apostropher / prier, invoquer / faire appel à / adresser une réclamation [pour de l'argent], mettre en demeure, sommer [de payer] / désigner [en accusant], inculper / appeler (donner un nom) / [dans les étymologies] / mentionner / prononcer|1 appello|appello
adppello|adppello|āvī, ātum, āre||tr. |adresser la parole, apostropher / prier, invoquer / faire appel à / adresser une réclamation [pour de l'argent], mettre en demeure, sommer [de payer] / désigner [en accusant], inculper / appeler (donner un nom) / [dans les étymologies] / mentionner / prononcer|1 appello|adp-
appello|appello|appŭlī, appulsum, appellĕre||tr. |pousser vers, diriger vers / [en part.] pousser vers le rivage, faire aborder|2 appello|appello
adppello|adppello|appŭlī, appulsum, appellĕre||tr. |pousser vers, diriger vers / [en part.] pousser vers le rivage, faire aborder|2 appello|adp-
appendix|appendix|īcis|f.|subst.|ce qui pend / addition, supplément, appendice / épine-vinette|appendix|appendix
adppendix|adppendix|īcis|f.|subst.|ce qui pend / addition, supplément, appendice / épine-vinette|appendix|adp-
appendo|appendo|dī, sum, ĕre||tr. |peser / le sens de « suspendre » appartient à la décad.|appendo|appendo
adppendo|adppendo|dī, sum, ĕre||tr. |peser / le sens de « suspendre » appartient à la décad.|appendo|adp-
appetens|appĕtens|tis||part. adj. |[abst] convoiteux, qui a des désirs (avide, ambitieux, etc.) / [avec gén.] avide de, qui recherche|appetens|appĕtens
adppetens|adppĕtens|tis||part. adj. |[abst] convoiteux, qui a des désirs (avide, ambitieux, etc.) / [avec gén.] avide de, qui recherche|appetens|adp-
appetenter|appĕtentĕr||||avec avidité|appetenter|appĕtentĕr
adppetenter|adppĕtentĕr||||avec avidité|appetenter|adp-
appetentia|appĕtentĭa|ae|f.|subst.|recherche de qqch, envie, désir|appetentia|appĕtentĭa
adppetentia|adppĕtentĭa|ae|f.|subst.|recherche de qqch, envie, désir|appetentia|adp-
appetitio|appĕtītĭo|ōnis|f.|subst.|action de chercher à atteindre, désir / désir passionné, convoitise / ]|appetitio|appĕtītĭo
adppetitio|adppĕtītĭo|ōnis|f.|subst.|action de chercher à atteindre, désir / désir passionné, convoitise / ]|appetitio|adp-
appetitus|appĕtītus|a, um||part. |part. de appeto.|1 appetitus|appĕtītus
adppetitus|adppĕtītus|a, um||part. |part. de appeto.|1 appetitus|adp-
appetitus|appĕtītŭs|ūs|m.|subst.|] / désir de qqch [avec gén.]|2 appetitus|appĕtītŭs
adppetitus|adppĕtītŭs|ūs|m.|subst.|] / désir de qqch [avec gén.]|2 appetitus|adp-
appeto|appĕto|īvī ou ĭi, ītum, ĕre||tr. intr. |int. [en parl. du temps] approcher / tr., chercher à atteindre / aliquem, rechercher qqn [= chercher ses bonnes grâces, son amitié] / [fig.] chercher à atteindre qqch, désirer, convoiter / [avec inf.] / faire venir à soi|1 appeto|appĕto
adppeto|adppĕto|īvī ou ĭi, ītum, ĕre||tr. intr. |int. [en parl. du temps] approcher / tr., chercher à atteindre / aliquem, rechercher qqn [= chercher ses bonnes grâces, son amitié] / [fig.] chercher à atteindre qqch, désirer, convoiter / [avec inf.] / faire venir à soi|1 appeto|adp-
appetulantia|appĕtŭlantĭa|ae|f.|subst.|effronterie|appetulantia|appĕtŭlantĭa
adppetulantia|adppĕtŭlantĭa|ae|f.|subst.|effronterie|appetulantia|adp-
Appia|Appĭa via|ae|f.|subst.|la voie Appienne [commencée par Appius Claudius Caecus|1 Appia via|Appĭa via
Appia|Appĭa|ae|f.|subst.|la voie Appienne [commencée par Appius Claudius Caecus|1 Appia via|Appĭa
Appia|Appĭa|ae|f.|subst.|ville de Phrygie|3 Appia|Appĭa
Appiani|Appĭāni|ōrum|m.|subst.|habitants d'Appia|3 Appia|-ĭāni
appingo|appingo|pinxi, pictum, ĕre||tr. |tr., peindre sur, à, dans [av. datif] / [fig.] ajouter|1 appingo|appingo
adppingo|adppingo|pinxi, pictum, ĕre||tr. |tr., peindre sur, à, dans [av. datif] / [fig.] ajouter|1 appingo|adp-
applaudo|applaudo|si, sum, dĕre||tr. intr. |tr., frapper contre / int., applaudir|applaudo|applaudo
applodo|applōdo|si, sum, dĕre||tr. intr. |tr., frapper contre / int., applaudir|applaudo|applōdo
adplaudo|adplaudo|si, sum, dĕre||tr. intr. |tr., frapper contre / int., applaudir|applaudo|adpl-
applicatio|applĭcātĭo|ōnis|f.|subst.|action d'attacher, attachement / droit permettant au patron d'hériter d'un client mort ab intestat|applicatio|applĭcātĭo
adpplicatio|adpplĭcātĭo|ōnis|f.|subst.|action d'attacher, attachement / droit permettant au patron d'hériter d'un client mort ab intestat|applicatio|adp-
applicaturus|applĭcātūrus|a, um||part. |part. fut. de applico.|applicaturus|applĭcātūrus
adpplicaturus|adpplĭcātūrus|a, um||part. |part. fut. de applico.|applicaturus|adp-
applicatus|applĭcātus|a, um||part. |part. de applico.|applicatus|applĭcātus
adpplicatus|adpplĭcātus|a, um||part. |part. de applico.|applicatus|adp-
appliciturus|applĭcĭtūrus|a, um||adj.|v. applico|appliciturus|applĭcĭtūrus
adppliciturus|adpplĭcĭtūrus|a, um||adj.|v. applico|appliciturus|adp-
applicitus|applĭcĭtus|a, um||adj.|v. applico|applicitus|applĭcĭtus
adpplicitus|adpplĭcĭtus|a, um||adj.|v. applico|applicitus|adp-
applico|applĭco|āvī ou ŭī, ātum, āre||tr. |diriger vers [en parl. de vaisseaux] / [d'où] faire aborder / [au fig.] appliquer à, attacher à|applico|applĭco
adpplico|adpplĭco|āvī ou ŭī, ātum, āre||tr. |diriger vers [en parl. de vaisseaux] / [d'où] faire aborder / [au fig.] appliquer à, attacher à|applico|adp-
apploro|applōro|āvī, āre||intr. |int., pleurer à propos de, adresser ses larmes à / pleurer à côté de (dans le sein de) qqn [avec dat.]|apploro|applōro
adpploro|adpplōro|āvī, āre||intr. |int., pleurer à propos de, adresser ses larmes à / pleurer à côté de (dans le sein de) qqn [avec dat.]|apploro|adp-
applumbatus|applumbātus|a, um||adj.|plombé|applumbatus|applumbātus
adpplumbatus|adpplumbātus|a, um||adj.|plombé|applumbatus|adp-
appono|appōno|pŏsŭī, pŏsĭtum, ĕre||tr. |appliquer [à une blessure] / présenter, mettre sur la table, servir / [en parl. de pers.] placer auprès / [souvent en mauv. part.] aposter / ad rem aliquid, ajouter qqch à qqch / ajouter une épithète à un nom / [avec idée d'ordre]|appono|appōno
adppono|adppōno|pŏsŭī, pŏsĭtum, ĕre||tr. |appliquer [à une blessure] / présenter, mettre sur la table, servir / [en parl. de pers.] placer auprès / [souvent en mauv. part.] aposter / ad rem aliquid, ajouter qqch à qqch / ajouter une épithète à un nom / [avec idée d'ordre]|appono|adp-
apporrectus|apporrectus|a, um||adj.|étendu auprès|apporrectus|apporrectus
adpporrectus|adpporrectus|a, um||adj.|étendu auprès|apporrectus|adp-
apportatus|apportātus|a, um||part. |part. de apporto.|apportatus|apportātus
adpportatus|adpportātus|a, um||part. |part. de apporto.|apportatus|adp-
apporto|apporto|āvi, ātum, āre||tr. |tr., amener, transporter / [fig.] apporter avec soi [une nouvelle, un malheur]|apporto|apporto
adpporto|adpporto|āvi, ātum, āre||tr. |tr., amener, transporter / [fig.] apporter avec soi [une nouvelle, un malheur]|apporto|adp-
appositus|appŏsĭtus|a, um||part. |placé auprès, attenant, voisin / placé pour, approprié|1 appositus|appŏsĭtus
adppositus|adppŏsĭtus|a, um||part. |placé auprès, attenant, voisin / placé pour, approprié|1 appositus|adp-
appostulo|appostŭlo|āre||tr. |tr., demander|appostulo|appostŭlo
adppostulo|adppostŭlo|āre||tr. |tr., demander|appostulo|adp-
appotus|appōtus|a, um||adj.|qui a bien bu|appotus|appōtus
adppotus|adppōtus|a, um||adj.|qui a bien bu|appotus|adp-
apprecor|apprĕcor|ātus sum, āri||tr. |tr., prier, invoquer|apprecor|apprĕcor
adpprecor|adpprĕcor|ātus sum, āri||tr. |tr., prier, invoquer|apprecor|adp-
apprehendo|apprĕhendo|di, sum, ĕre||tr. |prendre, saisir / faire rentrer dans un cas déterminé, embrasser / s'emparer de [langue milit.]|apprehendo|apprĕhendo
adpprehendo|adpprĕhendo|di, sum, ĕre||tr. |prendre, saisir / faire rentrer dans un cas déterminé, embrasser / s'emparer de [langue milit.]|apprehendo|adp-
apprime|apprīmē||||en première ligne, avant tout, entre tous, supérieurement|apprime|apprīmē
adpprime|adpprīmē||||en première ligne, avant tout, entre tous, supérieurement|apprime|adp-
apprimo|apprĭmo|essi, essum, ĕre||tr. |tr., presser, serrer contre / aliquid ad rem ou rei, serrer qqch contre qqch|apprimo|apprĭmo
adpprimo|adpprĭmo|essi, essum, ĕre||tr. |tr., presser, serrer contre / aliquid ad rem ou rei, serrer qqch contre qqch|apprimo|adp-
apprimus|apprīmus|a, um||adj.|tout premier|apprimus|apprīmus
adpprimus|adpprīmus|a, um||adj.|tout premier|apprimus|adp-
approbatio|apprŏbātĭo|ōnis|f.|subst.|approbation / preuve, confirmation|approbatio|apprŏbātĭo
adpprobatio|adpprŏbātĭo|ōnis|f.|subst.|approbation / preuve, confirmation|approbatio|adp-
approbator|apprŏbātŏr|ōris|m.|subst.|approbateur|approbator|apprŏbātŏr
adpprobator|adpprŏbātŏr|ōris|m.|subst.|approbateur|approbator|adp-
approbatus|approbātus|a, um||part. |part. de approbo.|approbatus|approbātus
adpprobatus|adpprobātus|a, um||part. |part. de approbo.|approbatus|adp-
approbe|apprŏbē||||très bien|approbe|apprŏbē
adpprobe|adpprŏbē||||très bien|approbe|adp-
approbo|apprŏbo|āvi, ātum, āre|||approuver / [av. prop. inf.] reconnaître que, être d'avis avec qqn que / démontrer / faire admettre, faire approuver, rendre acceptable, aliquid alicui, qqch à qqn|approbo|apprŏbo
adpprobo|adpprŏbo|āvi, ātum, āre|||approuver / [av. prop. inf.] reconnaître que, être d'avis avec qqn que / démontrer / faire admettre, faire approuver, rendre acceptable, aliquid alicui, qqch à qqn|approbo|adp-
approbus|apprŏbus|a, um||adj.|excellent|approbus|apprŏbus
adpprobus|adpprŏbus|a, um||adj.|excellent|approbus|adp-
appromissor|apprōmissŏr|ōris|m.|subst.|qui se rend caution|appromissor|apprōmissŏr
adppromissor|adpprōmissŏr|ōris|m.|subst.|qui se rend caution|appromissor|adp-
appromitto|apprōmitto|ĕre||tr. |tr., [av. prop. inf.] se porter garant (être garant) que|appromitto|apprōmitto
adppromitto|adpprōmitto|ĕre||tr. |tr., [av. prop. inf.] se porter garant (être garant) que|appromitto|adp-
approno|apprōno|āre||tr. |tr., pencher en avant, baisser|approno|apprōno
adpprono|adpprōno|āre||tr. |tr., pencher en avant, baisser|approno|adp-
approperatus|apprŏpĕrātus|a, um||part. |part. de appropero.|approperatus|apprŏpĕrātus
adpproperatus|adpprŏpĕrātus|a, um||part. |part. de appropero.|approperatus|adp-
appropero|apprŏpĕro|āvi, ātum, āre||tr. intr. |tr., hâter / int., se hâter|appropero|apprŏpĕro
adppropero|adpprŏpĕro|āvi, ātum, āre||tr. intr. |tr., hâter / int., se hâter|appropero|adp-
appropinquatio|apprŏpinquātĭo|ōnis|f.|subst.|approche|appropinquatio|apprŏpinquātĭo
adppropinquatio|adpprŏpinquātĭo|ōnis|f.|subst.|approche|appropinquatio|adp-
appropinquo|apprŏpinquo|āvi, ātum, āre||intr. |int., s'approcher de / [en parl. du temps, etc.] approcher|appropinquo|apprŏpinquo
adppropinquo|adpprŏpinquo|āvi, ātum, āre||intr. |int., s'approcher de / [en parl. du temps, etc.] approcher|appropinquo|adp-
approximo|approxĭmo|āre||intr. |int., approcher|approximo|approxĭmo
adpproximo|adpproxĭmo|āre||intr. |int., approcher|approximo|adp-
appugno|appugno|āre||tr. |tr., assaillir, attaquer|appugno|appugno
adppugno|adppugno|āre||tr. |tr., assaillir, attaquer|appugno|adp-
Appuleius|Appŭlēĭus||||v. Apul-.|Appuleius|Appŭlēĭus
Appulus|Appŭlus||||v. Apul-.|Appuleius|Appŭlus
appuli|appŭli||||parf. de appello 2|appuli|appŭli
adppuli|adppŭli||||parf. de appello 2|appuli|adp-
appulsus|appulsus|a, um||part. |part. de appello 2|1 appulsus|appulsus
adppulsus|adppulsus|a, um||part. |part. de appello 2|1 appulsus|adp-
appulsus|appulsŭs|ūs|m.|subst.|action de faire approcher, droit de faire approcher / abordage, accès / approche / influence causée par une approche, atteinte|2 appulsus|appulsŭs
adppulsus|adppulsŭs|ūs|m.|subst.|action de faire approcher, droit de faire approcher / abordage, accès / approche / influence causée par une approche, atteinte|2 appulsus|adp-
appunctus|appunctus|a, um||part. |marqué d'un point|appunctus|appunctus
adppunctus|adppunctus|a, um||part. |marqué d'un point|appunctus|adp-
appungo|appungo|ĕre|||piquer / marquer d'un point ou d'un signe critique|appungo|appungo
adppungo|adppungo|ĕre|||piquer / marquer d'un point ou d'un signe critique|appungo|adp-
Apronius|Aprōnĭus|ĭi|m.|subst.|nom d'homme|Apronius|Aprōnĭus
Apronianus|Aprōnĭānus|a, um||adj.|d'Apronius|Apronius|-nĭānus
aprugnus|aprūgnus|a, um||adj.|de sanglier|aprugnus|aprūgnus
aprunus|aprūnus|a, um||adj.|de sanglier|aprugnus|aprūnus
apruna|aprūna|ae|f.|subst.|chair de sanglier|aprugnus|aprūna
Apsoros|Apsŏrŏs|i|f.|subst.|île de l'Adriatique|Apsoros|Apsŏrŏs
Apsorus|Apsŏrus|i|f.|subst.|île de l'Adriatique|Apsoros|-us
Apuleius|Apŭlēĭus|i|m.|adj. |nom d'hommes / le tribun L. Apuléius Saturninus|Apuleius|Apŭlēĭus
Appuleius|Appŭlēĭus|i|m.|adj. |nom d'hommes / le tribun L. Apuléius Saturninus|Apuleius|App-
Apulia|Apūlĭa|ae|f.|subst.|Apulie|Apulia|Apūlĭa
Apulus|Apŭlus|a, um||adj.|d'Apulie|Apulia|Apŭlus
Apuli|Apŭli|ōrum||adj.|les Apuliens|Apulia|Apŭli
Apulicus|Apūlĭcus|a, um||adj.|[forme contestée]|Apulia|-lĭcus
apyrinus|ăpyrīnus|a, um||adj.|dont le pépin ou le noyau n'est pas dur|apyrinus|ăpyrīnus
apyrenus|ăpyrēnus|a, um||adj.|dont le pépin ou le noyau n'est pas dur|apyrinus|-rēnus
apyrenum|ăpyrēnum|i|n.|subst.|espèce de grenade|apyrinus|-rēnum
Aquae|Aquae|ārum|f.|subst.|nom de villes qui avaient des eaux minérales|Aquae|Aquae
aquaeductus|ăquaeductŭs|ūs|m.|subst.|mieux|aquaeductus|ăquaeductŭs
aquae|ăquae ductŭs|ūs|m.|subst.|aqueduc / droit d'amener l'eau en un certain endroit|aquaeductus|ăquae ductŭs
aqualis|ăquālis|e||adj.|chargé d'eau|aqualis|ăquālis
aqualis|ăquālis|is|m.|subst.|aiguière|aqualis|-lis
aquarius|ăquārĭus|a, um||adj.|qui concerne l'eau|aquarius|ăquārĭus
aquarius|ăquārĭus|ĭi|m.|subst.|porteur d'eau / inspecteur chargé de la surveillance des eaux / le verseau [signe du zodiaque]|aquarius|-rĭus
aquarium|ăquārĭum|ĭi|n.|subst.|réservoir, abreuvoir|aquarius|-rĭum
aquatilis|ăquātĭlis|e||adj.|aquatique / aqueux|aquatilis|ăquātĭlis
aquatilia|ăquātĭlĭa|ĭum|n.|subst.|animaux aquatiques / tumeurs aqueuses [maladie du bétail]|aquatilis|-tĭlĭa
aquilegus|ăquĭlĕgus|a, um||adj.|qui sert à tirer de l'eau|aquilegus|ăquĭlĕgus
aquilegus|ăquĭlĕgus||m.|subst.|sourcier|aquilegus|-lĕgus
Aquileia|Aquĭlēia|ae|f.|subst.|Aquilée [ville de l'Istrie]|Aquileia|Aquĭlēia
Aquileiensis|Aquĭlēiensis|ĭum|m.|subst.|d'Aquilée|Aquileia|-ēiensis
Aquileienses|Aquĭlēienses|ĭum|m.|subst.|habitants d'Aquilée|Aquileia|-ēienses
Aquilius|Aquīlĭus|ĭi|m. m.|subst.|Aquilius Gallus et C. Aquilius Gallus|2 Aquilius|Aquīlĭus
Aquillius|Aquillĭus|ĭi|m. m.|subst.|Aquilius Gallus et C. Aquilius Gallus|2 Aquilius|Aquillĭus
Aquilia|Aquīlĭa lex|a, um||adj.|loi Aquilia|2 Aquilius|-lĭa lex
Aquilianus|Aquīlĭānus|a, um||adj.|d'Aquilius|2 Aquilius|-lĭānus
Aquilonia|Aquĭlōnĭa|ae|f.|subst.|ville des Hirpins|Aquilonia|Aquĭlōnĭa
Aquiloni|Aquĭlōni|ōrum|m.|subst.|les habitants d'Aquilonia|Aquilonia|-lōni
aquimanile|ăquĭmănīle|is|n.|subst.|bassin pour laver les mains|aquimanile|ăquĭmănīle
aquiminale|ăquĭmĭnāle|is|n.|subst.|bassin pour laver les mains|aquimanile|ăquĭmĭnāle
aquaemanale|ăquaemănāle|is|n.|subst.|bassin pour laver les mains|aquimanile|ăquaemănāle
aquimanarium|ăquĭmănārĭum|ĭi|n.|subst.|bassin pour laver les mains|aquimanile|ăquĭmănārĭum
aquiminarium|ăquĭmĭnārĭum|ĭi|n.|subst.|bassin pour laver les mains|aquimanile|ăquĭmĭnārĭum
Aquinum|Aquīnum|i|n.|subst.|ville du Latium|Aquinum|Aquīnum
Aquinas|Aquīnās|ātis|m.|subst.|d'Aquinum|Aquinum|-nās
Aquinates|Aquīnātes|um ou ĭum|m.|subst.|habitants d'Aquinum|Aquinum|-nātes
Aquitania|Aquītānĭa|ae|f.|subst.|l'Aquitaine|Aquitania|Aquītānĭa
Aquitanus|Aquītānus|a, um||adj.|d'Aquitaine|Aquitania|-tānus
Aquitani|Aquītāni|ōrum|m.|subst.|les habitants|Aquitania|-tāni
Aquitanicus|Aquītānĭcus|a, um||adj.|d'Aquitaine|Aquitania|-tānĭcus
ara|āra||||au sing., ou pl|3 ara|āra
