exemplum|exemplum|ī|n||a sample, specimen, representatives of the race, An imitation, image, portrait, draught, transcript, copy, A pattern, model, original, example, precedent, incident, case, a draft, room to show themselves, as an example, by becoming a precedent, by that instance, served as a lesson, for example's sake, A warning example, warning, lesson, penalty, to serve as a warning, A way, manner, kind, nature, after the manner of, A tenor, purport, contents, as follows||||exemplum
exemptus|exēmptus||||P. of eximo||||exemptus
exeo|ex-eō|iī|||to go out, go forth, go away, depart, withdraw, retire||||exeo
exequiae|exequiae, exequor|see exseq-.|||잠ඤig耀5||||exequiae
exerceo|exerceō|uī, itus, ēre|||to drive, keep busy, keep at work, oversee, work, agitate, keep agoing, employ in labor, to engage busily, occupy, employ, exercise, train, discipline, in whose honor, of exercising ourselves, To practise, follow, exercise, employ oneself about, make use of, ply, mock fights, To follow up, follow out, prosecute, carry into effect, practise, administer, solemnize, To disturb, disquiet, vex, plague||||exerceo
exercio|exerciō|see exsarcio.|||||||exercio
exercitatio|exercitātiō|ōnis|f||exercise, practice, training, discipline, experience||||exercitatio
exercitatus|exercitātus|||adj.|well exercised, practised, versed, trained, experienced, disciplined, Troubled, disturbed, worried||||exercitatus
exercitium|exercitium|ī|n||training, exercise||||exercitium
exercitus|exercitus|ūs|||a disciplined body of men, army, infantry, A multitude, host, swarm, flock||||exercitus2
exercitus|exercitus|||adj.|disciplined, experienced, versed, of a practised speaker, Vexed, harassed, Vexatious, severe||||exercitus1
exero|exerō, exertō|see exser-.|||||||exero
exesus|exēsus||||P. of exedo||||exesus
exfutuo|ex-futūō|see effutus.|||||||exfutuo
exhalatio|exhālātiō|ōnis|f||an exhalation, vapor||||exhalatio
exhalo|ex-hālō (exālō)|āvī, ātus, āre|||to breathe out, exhale, evaporate||||exhalo
exhaurio|ex-hauriō|hausī, haustus, īre|||to draw out, empty, exhaust||||exhaurio
exhaustus|exhaustus||||P. of exhaurio||||exhaustus
exhedrium|exhedrium|see exedrium.|||on||||exhedrium
exheredo|exhērēdō|āvī, ātus, āre|||to disinherit||||exheredo
exheres|ex-hērēs|ēdis||adj.|disinherited||||exheres
exhibeo|exhibeō (exib-)|uī, itus, ēre|||to hold forth, tender, present, deliver, give up, produce, furnish, To show, display, exhibit, use the language of her father, proves, render, what show shall I make?, revealed, To exhibit, employ, occasion, cause||||exhibeo
exhilaratus|ex-hilarātus|||adj.|cheerful, merry||||exhilaratus
exhorreo|ex-horreō|uī, &mdash;, ēre|||to tremble before, shudder at, dread||||exhorreo
exhorresco|exhorrēscō|ruī, &mdash;, ere|||to tremble, shudder, be terrified, dread||||exhorresco
exhortatio|exhortātiō|ōnis|f||an exhortation, encouragement||||exhortatio
exhortor|ex-hortor|ātus, ārī||dep.|to exhort, encourage||||exhortor
exibeo|exibeō|see exhib-.|||AD||||exibeo
exico|exicō|see exseco.|||||||exico
exigo|exigō|ēgī, āctus, ere|||to drive out, push forth, thrust out, take out, expel, divorce, turn out of the house, pours into the sea, by the thrust, passed through, To drive away, hiss off, To require, enforce, exact, demand, collect, demand the construction of, further confirmation, To export, To set right, set precisely upright, to require, demand, claim, exact, insist, has cost, to lead, spend, pass, complete, finish, close, after a long life, in old age, at the end of every year, To conduct, superintend, To bring to an end, conclude, finish, complete, To determine, ascertain, find out, discoveries, before he has ascertained, To weigh, try, prove, measure, examine, adjust, estimate, consider, estimate by the standard of, directed, To consider, deliberate on, take counsel upon||||exigo
exigue|exiguē|||adv.|shortly, slightly, scantily, sparingly, exactingly, barely, meagrely||||exigue
exiguitas|exiguitās|ātis|f||scantiness, smallness, littleness, shortness, insufficiency, scarcity||||exiguitas
exiguus|exiguus|||adj.|strict, exact, scanty, small, little, petty, short, poor, mean, inadequate, inconsiderable, paltry, a little, too small for, n., a little, trifle, the remnant||||exiguus
exilis|exīlis|e||adj.|strict, narrow, thin, slender, lank, small, meagre, poor, incomplete, thin, poor, Cheerless, comfortless, Worthless, insincere, Meagre, dry, inadequate||||exilis
exilitas|exīlitās|ātis|f||thinness, meagreness, weakness, poorness||||exilitas
exiliter|exīliter|||adv.|thinly, meagrely||||exiliter
exilium|exilium|see exsilium.|||||||exilium
exim|exim|see exin.|||||||exim
eximie|eximiē|||adv.|exceedingly, very much, uncommonly, excellently||||eximie
eximius|eximius|||adj.|taken out, excepted, exempt, none who is an exception, Select, choice, distinguished, extraordinary, uncommon, excellent||||eximius
eximo|eximō|ēmī, ēmptus, ere|||to take out, take away, remove, To free, release, deliver, let you off, to take away, remove, banish, To except, make an exception of, To free, release, deliver, exempt, to consume, waste, lose||||eximo
exin|exin|or|||thence, after that, next in order, next, After that, thereafter, then, Then, next, furthermore||||exin
exinanio|ex-ināniō|īvī, ītus, īre|||to empty, make empty, desolate||||exinanio
exinde|ex-inde|||adv.|after that, thereafter, then||||exinde
exisse|exīsse||||EN||||exisse
existimantes|(exīstimantēs)|ium|m||critics, critical judges||||existimantes
existimatio|exīstimātiō (exīstum-)|ōnis|f||a judging, judgment, opinion, supposition, decision, estimate, verdict, that is your opinion, but the father is the proper judge, Reputation, good name, honor, character, regard, credit||||existimatio
existimator|exīstimātor (exīstum-)|ōris|m||a judge, critic||||existimator
existimo|exīstimō or exīstumō|āvī, ātus, āre|||to value, estimate, reckon, To appreciate, value, esteem, judge, consider, suppose, think, expect, pass judgment on, your habits of thought, be determined, an estimate may be formed, be regarded as an enemy||||existimo
existo|existō|see exsisto.|||||||existo
exitiabilis|exitiābilis|e||adj.|destructive, fatal, deadly||||exitiabilis
exitialis|exitiālis|e||adj.|destructive, fatal, deadly||||exitialis
exitiosus|exitiōsus|||adj.|destructive, pernicious, deadly||||exitiosus
exitium|exitium|ī|n||destruction, ruin, hurt, mischief, end, the cause of ruin, destructive power||||exitium
exitus|exitus|ūs|m||a going out, going forth, egress, departure, A way of egress, outlet, passage, a way out, end, close, conclusion, termination, catastrophe, opportunities. &mdash;End of life, end, death, A means, method, way, device, solution, An issue, result, event, accomplishment, without result, the event justifies the deed||||exitus2
exitus|exitus||||||||exitus1
exlex|ex-lēx|ēgis||adj.|beyond the law, bound by no law, lawless||||exlex
exodium|exodium|ī|n||an after-play, farce||||exodium
exolesco|ex-olēscō|olēvī, ētus, ere|||to grow out of use, become obsolete, pass away, cease||||exolesco
exoletus|exolētus|ī|m||a boy favorite||||exoletus
exonero|ex-onerō|vī, ātus, āre|||to free, disburden, unload, empty||||exonero
exoptatus|exoptātus|||adj.|greatly wished, earnestly desired, longed for||||exoptatus
exopto|ex-optō|āvī, ātus, āre|||to wish earnestly, desire greatly, long for||||exopto
exorabilis|exōrābilis|e||adj.|easily entreated, influenced by prayer||||exorabilis
exorator|exorātor|ōris|m||one who obtains by entreaty||||exorator
exordior|ex-ōrdior|ōrsus, īrī||dep.|to begin a web, lay the warp, prepare to weave||||exordior
exordium|exōrdium|ī|n||the warp of a web, a beginning, commencement, origin, An introduction, exordium, proem, preface||||exordium
exorior|ex-orior|||dep.|to come out, come forth, spring up, rise, appear||||exorior
exornatio|exōrnātiō|ōnis|f||an adorning, embellishment, speaking for display||||exornatio
exornator|exōrnātor|ōris|m||an adorner, embellisher||||exornator
exorno|ex-ōrnō|āvī, ātus, āre|||to fit out, equip, furnish, supply, provide||||exorno
exoro|ex-ōrō|āvī, ātus, āre|||to move, prevail upon, persuade by entreaty, induce, appease||||exoro
exorsa|exōrsa|ōrum|n||a beginning, commencement, preamble||||exorsa
exorsus|exōrsus|ūs|m||a beginning, commencement||||exorsus2
exorsus|exōrsus||||||||exorsus1
exortus|exortus|ūs|m||a coming forth, rising||||exortus2
exortus|exortus||||||||exortus1
exosculor|ex-ōsculor|&mdash;, arī||dep.|to kiss fondly, kiss eagerly||||exosculor
exosso|exossō|&mdash;, &mdash;, āre|||to deprive of bones, bone||||exosso
exostra|exōstra|ae|f||a movable stage (in the theatre)||||exostra
exosus|exōsus||||hating, detesting, with horror||||exosus
expallesco|(ex-pallēscō)|luī, ere|||to grow pale, turn pale (only||||expallesco
expatro|ex-patrō|āvī, &mdash;, āre|||(once), to finish, squander in voluptuousness||||expatro
expavesco|ex-pavēscō|pāvī, &mdash;, ere|||to be terrified, fear greatly, dread||||expavesco
expectatio|expectātiō, expectō|see ex-spec-.|||||||expectatio
expectoro|expectorō|&mdash;, &mdash;, āre|||to drive from the breast||||expectoro
expedio|expediō|īvī, ītus, īre|||to extricate, disengage, let loose, set free, liberate, make my way, make room, To fetch out, bring forward, procure, make ready, prepare, exercise, To despatch, hurl, to bring out, extricate, release, free, help through, To put in order, arrange, set right, adjust, settle, pay, To explain, unfold, make clear, clear up, disclose, relate, could sooner recount, To be serviceable, be profitable, be advantageous, be useful, be expedient, profit||||expedio
expedite|expedītē|||adv.|without impediment, without difficulty, readily, promptly, quickly||||expedite
expeditio|expedītiō|ōnis|f||an enterprise against the enemy, expedition, campaign, marches||||expeditio
expeditus|expedītus|||adj.|unfettered, unimpeded, unencumbered, without a burden, tucked up, without baggage, Masc, a nine days' forced march, Ready, free, prompt, easy, unembarrassed, Convenient, at hand, ready, commodious, complete, readiest.&mdash;Neut||||expeditus
expello|ex-pellō|pulī, pulsus, ere|||to drive out, drive away, thrust out, eject, expel||||expello
expendo|ex-pendō|endī, ēnsus, ere|||to weigh out, weigh||||expendo
expensum|expēnsum|ī|||money paid, a payment, receipts and disbursements||||expensum
expergefacio|expergēfaciō|fēcī, factus, ere|||to arouse, stir up, excite||||expergefacio
expergiscor|expergīscor|perrēctus, ī||dep.|to be awakened, awake, To awake, be alert, bestir oneself||||expergiscor
experiens|experiēns|entis||adj.|experienced, enterprising, active, industrious, used to||||experiens
experientia|experientia|ae|f||a trial, proof, experiment, Effort, endeavor, instead of effort, device, Experimental knowledge, practice, experience||||experientia
experimentum|experīmentum|ī|n||a proof, test, trial, experiment, Experience||||experimentum
experior|experior|pertus, īrī||dep.|to try, prove, test, experience, endure, seek to win back, might have a full trial, may find, to have tried, have learned, have experienced, know by experience, To measure strength with, contend with, To try, undertake, attempt, make trial, undergo, experience, resort to everything before using, the last resort, find, submit to, To try by law, go to law, submit to trial||||experior
experrectus|experrēctus||||P. of expergiscor||||experrectus
expers|expers|tis||adj.|having no part in, not sharing in, not privy to, Destitute of, devoid of, free from, without, without sea-water||||expers
expertus|expertus|||adj.|tried, proved, known by experience, Experienced in||||expertus
expetendus|expetendus|||adj.|worth striving for, desirable||||expetendus
expetens|expetēns|entis||adj.|desirous, eager||||expetens
expetitus|expetītus||||P. of expeto||||expetitus
expeto|ex-petō|īvī, ītus, īre|||to seek after, strive for aim at, demand, ask||||expeto
expiatio|expiātiō|ōnis|f||satisfaction, atonement, expiation, propitiation||||expiatio
expictus|expictus||||P. of expingo||||expictus
expilatio|expīlātiō|ōnis|f||a pillaging, plundering||||expilatio
expilator|expīlātor|ōris|m||a pillager, plunderer||||expilator
expilo|ex-pīlō|āvī, ātus, āre|||to pillage, rob, plnnder||||expilo
expingo|ex-pingō|&mdash;, pictus, ere|||to depict, describe to the life||||expingo
expio|ex-piō|āvī, ātus, āre.&mdash;In religion|||to make amends for, atone for, purify, expiate, purge by sacrifice||||expio
expiro|expīrō|see exspiro.|||ngo||||expiro
expiscor|ex-piscor|ātus, ārī||dep.|to fish out, search out, find out||||expiscor
explanate|(explānātē)|||adv.|plainly, clearly, distinctly||||explanate
explanatio|explānātiō|ōnis|f||an explanation, interpretation||||explanatio
explanator|explānātor|ōris|m||an interpreter||||explanator
explanatus|explānātus|||adj.|plain, distinct, ability to articulate||||explanatus
explano|explānō|āvī, ātus, āre|||to make plain, make clear, explain||||explano
expleo|expleō|ēvī|||to fill up, fill full, fill, stuff, to fill, make up, complete, have the full number of votes, To supply, make good, To traverse, pass over, go through, to fill up, complete, finish, perfect, accomplish, To supply, make good, make up for, To fill, satisfy, sate, To appease, fill, satisfy, glut, sate, To fulfil, discharge, execute, perform, accomplish||||expleo
expletio|explētiō|ōnis|f||a satisfying||||expletio
expletus|explētus|||adj.|full, complete, perfect||||expletus
explicate|explicātē|||adv.|clearly||||explicate
explicatio|explicātiō|ōnis|f||an unfolding, uncoiling, an unfolding, expounding, exposition, explanation||||explicatio
explicator|explicātor|ōris|m||an expounder, explainer||||explicator
explicatrix|explicātrīx|īcis|f||she that explains||||explicatrix
explicatus|explicātus|ūs|m||an unfolding, exposition||||explicatus2
explicatus|explicātus|||adj.|spread out, Well ordered, Plain, clear, Assured, certain||||explicatus1
explicitus|(explicitus)|||adj.|unobstructed, practicable||||explicitus
explico|ex-plicō|āvī and uī, ātus or itus, āre|||to unfold, uncoil, unroll, unfurl, unclose, spread out, loosen, undo||||explico
explodo|explōdō|sī, sus, ere|||to drive out, hiss away, hoot off, To reject, disapprove||||explodo
explorate|explōrātē|||adv.|for a certainty, securely, surely||||explorate
exploratio|explōrātiō|ōnis|f||an examination||||exploratio
explorator|explōrātor|ōris|m||an explorer, spy, scout||||explorator
exploratus|explōrātus|||adj.|ascertained, established, settled, certain, sure, safe, affording certainty, I am certain||||exploratus
exploro|ex-plōrō|āvī, ātus, āre|||to cause to flow forth, bring out, search out, examine, investigate, explore||||exploro
explosus|explōsus||||P. of explodo||||explosus
expolio|expoliō|īvī, ītus, īre|||to smooth, polish, finish, adorn, embellish, refine, elaborate||||expolio
expolitio|expolītiō|ōnis|f||a smoothing off, polishing, finishing, embellishing, of a house in the city.&mdash;Plur., of both our houses||||expolitio
expolitus|expolītus|||adj.|polished, smooth, Refined||||expolitus
expono|ex-pōnō|posuī, positus|||to put out, set forth, expose, exhibit||||expono
exporrigo|ex-porrigō|&mdash;, &mdash;, ere|||to spread out||||exporrigo
exportatio|exportātiō|ōnis|f||a carrying out, exportation||||exportatio
exporto|ex-portō|āvī, ātus, āre|||to carry out, bring out, convey away, send away, export||||exporto
exposco|ex-pōscō|popōscī, &mdash;, ere|||to ask earnestly, beg, request, entreat, implore||||exposco
expositio|expositiō|ōnis|f||a setting forth, exposition, narration, citation, explanation||||expositio
expositus|expositus|||adj.|open, accessible, common, vulgar||||expositus
expostulatio|expostulātiō|ōnis|f||a pressing demand, An expostulation, complaint||||expostulatio
expostulo|ex-postulō|āvī, ātus, āre|||to demand pressingly, insist on||||expostulo
expostus|expostus|see expono.|||||||expostus
expotus|expōtus|see epoto.|||mad||||expotus
expressus|expressus|||adj.|clearly exhibited, distinct, manifest, clear, plain, express, distinct, real, articulated with precision||||expressus
exprimo|exprimō|pressī, pressus, ere|||to press out, force out, squeeze forth, had carried up, protruding, To form by pressure, form, model, portray, exhibit, to wring out, extort, wrest, elicit, constrained.&mdash;To imitate, copy, represent, portray, describe, express, may resemble, To render, translate, To pronounce, articulate||||exprimo
