arens|arens|ārēns| entis |||dry, arid, parched, Parched, thirsty, parching |||
areo|areo|āreō| uī, &mdash;, ēre |||to be dry, be parched |||
Areopagus|Areopagus|Arēopagus (Arīo-)| ī|m|| Mars' Hill at Athens, on which the highest court sat. |||
aresco|aresco|ārēscō| &mdash;, &mdash;, ere|||to become dry, dry up |||
aretalogus|aretalogus|aretālogus| ī|m|| a prattler about virtue: |||
argentarius|argentarius|argentārius|||adj.|of money, care of money, a banker's shop, m., a money - changer, banker, f, a banking-house, bank, the business of a banker, a silver-mine |||
argentatus|argentatus|argentātus|||adj.|plated with silver, with silvered shields |||
argenteus|argenteus|argenteus|||adj.|of silver, made of silver, silver coins, adorned with silver, Of a silver color, silvery, Of the silver age |||
argentum|argentum|argentum| ī|n||silver, wrought, wrought and coined, Silver plate, silver work, Coined silver, silver money, money |||
argestes|argestes|argestēs| ae|m|| the west-southwest wind, O. |||
Argi|Argi|Argī| orum|m||the Argives, Greeks |||
argilla|argilla|argilla| ae|f|| white clay, potter's earth, marl: |||
argitis|argitis|argītis| idis|f|| a vine with white grapes, V. |||
argumentatio|argumentatio|argūmentātiō| ōnis|f||a proving, reasoning, proof |||
argumentor|argumentor|argūmentor| ātus sum, ārī||dep.|to adduce proof, To adduce in proof, To draw a conclusion |||
argumentum|argumentum|argūmentum| ī|n||an argument, evidence, ground, support, proof, unsupported story, accepted as a proof, A sign, mark, token, evidence, indications, plausible ground, the matter, contents, subject, theme, burden, argument, upon a theme, a plot, subjects modelled |||
arguo|arguo|arguō| uī, ūtus, ere |||to make known, show, prove, manifest, disclose, declare, betray, reflex., to betray oneself, To accuse, complain of, inform against, charge, blame, denounce, censure, What is your accusation?, censured the practice |||
argutatio|argutatio|argūtātiō| ōnis|f||a creaking |||
argute|argute|argūtē|||adv.|ingeniously, impressively, subtly |||
argutiae|argutiae|argūtiae| ārum|f||liveliness, animation, lively movements, brightness, acuteness, subtlety, wit, Shrewdness, cunning |||
arguto|arguto|argūtō| &mdash;, &mdash;, āre|||to prattle, prate: |||
argutulus|argutulus|argūtulus|||adj. |somewhat subtle |||
argutus|argutus|argūtus|||adj.|active, quick, expressive, lively, graceful, piercing, sharp, shrill, chirping, rustling, echoing with song, melodious, grating, rattling, explicit, detailed, distinct, clear, striking, Sagacious, acute, witty, bright, Cunning, sly, artful |||
argyraspides|argyraspides|argyraspides| um|m|| soldiers with silver shields, a select body of Macedonian infantry, L., Cu. |||
aridulus|aridulus|āridulus|||adj. |somewhat dry |||
aridus|aridus|āridus|||adj.|dry, arid, parched, rainless, n., a dry place, dry land, making dry, burning, a dry, crackling noise, Withered, shrivelled, Meagre, scanty, poor, dry, jejune, poor, unadorned, dry, stingy |||
aries|aries|ariēs||m|| a ram, C., V. |||
arieto|arieto|arietō||||to strike violently, ram |||
ariola|ariola|ariola, ariolor| etc., see hario-. |||⌒x|||
arista|arista|arista| ae|f||the top of an ear, beard of corn, An ear, only crops of grain |||
arithmetica|arithmetica|arithmētica| ōrum|n|| arithmetic. |||
arma|arma|arma| ōrum|n||implements, outfit, instruments, tools, for making bread, the ship's tackle, Armor fitted to the body, defensive armor, on his shield, covered with his shield, implements of war, arms, weapons, under arms, means of protection, defence, weapons, covering, ways of attacking me, in war, foreign, battle, A side, party in war, Soldiers, troops, auxiliary troops |||
armamaxa|armamaxa|armamaxa| ae|f|| a covered Persian chariot (esp. for women and children), Cu. |||
armamenta|armamenta|armāmenta| ōrum|n||implements, utensils, the equipment of a ship, tackle |||
armamentarium|armamentarium|armāmentārium| ī|n||an arsenal, armory, a dockyard |||
armarium|armarium|armārium| ī|n||a closet, chest, safe |||
armatura|armatura|armātūra| ae|f||armor, equipment, armed men, troops, light infantry |||
armatus2|armatus|(armātus| ūs|m||armor, equipment, armed men, troops |||
armatus1|armatus|armātus|||adj.|armed, equipped, in arms, soldiers, m., armed men, soldiers, under arms, hostility. &mdash; Furnished, equipped, provided |||
armentalis|armentalis|armentālis| e||adj.|of a herd, one of a herd |||
armentarius|armentarius|armentārius| ī|m||a herdsman, neatherd |||
armentum|armentum|armentum| ī|n||cattle for ploughing, neat cattle, horned cattle, oxen, a drove, herd, the monstrous sea-herd |||
armifer|armifer|armifer| era, erum||adj.|armsbearing, armed, warlike |||
armiger|armiger|armiger| erī|m||one who bears arms, An armor-bearer, shield-bearer |||
armigera|armigera|armigera| ae|f||a female armorbearer |||
armilla|armilla|armilla| ae|f||a bracelet, armlet, armsing |||
armillatus|armillatus|armillātus|||adj.|decked with bracelets |||
Armilustrum|Armilustrum|Armilustrum| ī|n|| a place in Rome, where the festival Armilustrium (consecration of arms) was celebrated, L. |||
armipotens|armipotens|armipotēns| entis||adj.|powerful in arms, valiant, warlike |||
armisonus|armisonus|armisonus|||adj.|resounding with arms |||
armo|armo|armō| āvī, ātus, āre |||to furnish with weapons, arm, equip, to take arms, to furnish, fit out, equip, for war, to arm, equip, furnish, strengthen, help, proofs, with nonsense, To move to arms, excite, rouse, stir, moves you to kill |||
Armoricae|Armoricae|Armoricae (Arem-)| ārum|f||maritime, of northwestern Gaul |||
armus|armus|armus| ī|m||the shoulder, the side, the upper arm |||
aro|aro|arō| āvī, ātus, āre |||to plough, till, to waste labor, to cultivate, success in agriculture, obtains by cultivation, to plough |||
arquitenens|arquitenens|arquitenēns| see arcitenens. |||arm |||
arrabo|arrabo|arrabō| ōnis|m|| earnest-money, a pledge, security: |||
arrepo|arrepo|arrēpō, arrīdeō, arrogō| etc., see adr-. |||m |||
ars|ars|ars| artis|f||practical skill, skill in a special pursuit, a profession, business, art, poetry, politics, oratory, inferior ability, Science, learning, knowledge, Theory, general principles, A work of art, Conduct, practice, character, ancient virtues, the service I want is not cookery, but, charming manners, Cunning, artifice, stratagem, trick, fraud, deceit, means, An elementary treatise, instruction-book |||
arte|arte|artē|||adv.|closely, fast, firmly, soundly, stingily |||
arteria|arteria|artēria| ae|f|| the windpipe. &mdash; An artery. |||
arthriticus|arthriticus|arthrīticus|||adj.| gouty: |||
articulatim|articulatim|articulātim|||adv.|piecemeal, Distinctly, in clear sequence |||
articulus|articulus|articulus| ī|m||a joint, knuckle, the fingers, a part, member, at the nick of time |||
artifex|artifex|artifex| icis|m||a master of an art, professional man, artist, artificer, quacks, an orator, healer, A maker, builder, author, contriver, A trickster, cunning deceiver, cheat, the wicked device, Apposit., a master, skilled, clever, ingenious, dexterous, Artistic |||
artificiose|artificiose|artificiōsē|||adv.|skilfully, artistically, in an orderly manner |||
artificiosus|artificiosus|artificiōsus|||adj.|full of skill, skilful, artistic, Skilfully wrought, artistic, Artificial |||
artificium|artificium|artificium| ī|n||a profession, trade, employment, art, Theory, system, Skill, knowledge, ingenuity, Art, craft, cunning, artifice, trick, A work of art |||
artius|artius|artius| see 2 arte. |||ANNER|||
arto|arto|artō| āvī, ātus, āre |||to contract, straiten |||
artolaganus|artolaganus|artolaganus| ī|m|| a kind of cake. |||
artopta|artopta|artopta| ae|f|| a breadpan, Iu. |||
artus1|artus|artus|||adj.|close, strait, narrow, confined, short, narrow, crowded, dense, n., a narrow place, narrow passage, straitened, scanty, small, close, binding, diminish expec&lt;*&gt; tation, into straits, Needy, indigent, straitened, deep, Narrow, frugal |||
artus2|artus|artūs| uum|m||joints, gout, the limbs, the body, each limb |||
arula|arula|ārula| ae|f||a small altar |||
arundifer|arundifer|arundīfer, arundō| see harun-. |||e. |||
aruspex|aruspex|aruspex, aruspicīnus| see harusp-. ||||||
arvina|arvina|arvīna| ae|f|| grease, fat, lard: |||
arvum|arvum|arvum| ī|n||an arable field, cultivated land, field, ploughed land, glebe, fields, plains, country, regions, the sea, A shore, coast |||
arvus|arvus|arvus|||adj.|ploughed, arable |||
arx|arx|arx| arcis |f||a castle, citadel, fortress, stronghold, the southwest summit of the Capitoline hill, the Capitoline hill, the Capitol, refuge, a mountain of a molehill, at the very top, a protection, refuge, bulwark, head and front |||
as|as|ās| assis|m||one, a whole, unity, of the entire estate, the unit of money, one pound of copper, a penny, to the last copper, a farthing |||
ascea|ascea|āscea (āscia)| ae|f|| an axe. |||
ascendo|ascendo|ascendō (adsc-)| scendī, scēnsus, ere |||to mount, climb, ascend, scale, go up, to Delphi, to rise, mount, ascend, reach, to surpass, to become louder |||
ascensio|ascensio|ascēnsiō (ad-sc-)| ōnis|f||a rising, progress |||
ascensus2|ascensus|ascēnsus (adsc-)| ūs|m||a climbing, ascent, a rising, to citizenship.&mdash;A way up, approach, ascent, winding |||
ascia|ascia|āscia| ae|f|| see ascea. |||
ascio|ascio|asciō (ad-sciō)| &mdash;, &mdash;, īre|||to receive, adopt, select: |||
ascisco|ascisco|ascīscō (ad-sc-)| scīvī, scītus, ere|||to take to oneself, adopt, accept: |||
ascitus|ascitus|ascītus (ad-sc-)|||adj.|adopted, foreign, assumed |||
ascribo|ascribo|ascrībō (ad-scr-)| īpsī, īptus, ere |||to write in addition, add, To enroll, enlist, enter in a list, in the colony of P, To inscribe, To appoint, assign, to impute, ascribe, attribute, hold responsible for, assigns me a share in, to refer, To number in a class, include among, To add, join |||
ascripticius|ascripticius|ascrīptīcius (ad-scr-)|||adj.|received by enrolment |||
ascriptio|ascriptio|ascrīptiō (ad-scr-)| ōnis|f||an addition in writing |||
ascriptor|ascriptor|ascrīptor (ad-scr-)| ōris|m||one who adds his name, a supporter |||
ascriptus|ascriptus|ascrīptus (ad-scr-)||||P. of ascribo. |||
asella|asella|asella| ae|f||a small she-ass |||
asellus|asellus|asellus| ī|m||a little ass, ass's colt |||
asilus|asilus|asīlus| ī|m|| a gad-fly, horse-fly, V. |||
asinus|asinus|asinus| ī|m|| an ass, C., L.&mdash;Fig., an ass, blockhead, dolt: |||
asotus|asotus|asōtus| ī|m||a libertine. |||
asparagus|asparagus|asparagus| ī|m|| asparagus, Iu. |||
aspargo|aspargo|aspargō (adsp-)| see 2 aspergo. ||||||
aspectabilis|aspectabilis|aspectābilis (adsp-)| e||adj.|visible |||
aspecto|aspecto|aspectō (adsp-)| āvī, ātus, āre|||to look at attentively, gaze upon, to look towards, overlook, to heed |||
aspectus2|aspectus|aspectus (adsp-)| ūs |m||a seeing, looking at, sight, view, glance, look, sight, Appearance, look, Aspect, mien, countenance |||
aspello|aspello|aspellō (abs-)| &mdash;, &mdash;, ere |||to drive away |||
asper|asper|asper| era, erum ||adj.|without hope, adverse, calamitous, troublesome, cruel, perilous, hardships, rough, harsh, hard, violent, unkind, cruel, exasperated, of a cruel mistress, more unfeeling, Wild, savage, fierce, harsh, severe, in the depth, harsh, Rough, uneven, prickly, wrought in relief, stormy, harsh, rough, the letter r |||
aspere|aspere|asperē|||adv.|harshly, severely, sternly, harshly. &mdash;Coarsely |||
aspergo1|aspergo|aspergō (ads-)| ersī, ersus, ere |||to scatter, strew upon, sprinkle, spatter over, To sprinkle with, besprinkle, bespatter, bedew, to throw upon in addition, fasten on besides, affix, gives as a sprinkling, To defile, spot, taint, asperse, stain |||
aspergo2|aspergo|aspergō (adsp-, -argō)| inis|f||a sprinkling, besprinkling, That which is sprinkled, drops, spray, the sprinkled blood |||
asperitas|asperitas|asperitās| ātis|f||unevenness, roughness, the obstacles, harshness, severity, roughness, harshness, severity, fierceness, coarseness, Coarseness, roughness, austerity, Adversity, difficulty, Harshness, rudeness |||
aspernatio|aspernatio|āspernātiō| ōnis|f||disdain, contempt |||
aspernor|aspernor|āspernor| ātus, ārī||dep.|to disdain, reject, despise, refuse, consented, with the consent of, to be averse.&mdash;Pass. |||
aspero|aspero|asperō| āvī, ātus, āre |||to make rough, point, to whet, to excite, exasperate |||
aspersio|aspersio|aspersiō| ōnis|f||a sprinkling |||
aspersus|aspersus|aspersus||||P. of 1 aspergo. |||
aspicio|aspicio|aspiciō (ad-sp-)| ēxī, ectus, ere |||to look at, look upon, behold, look, one another, to face, not in sight of, To observe, examine, inspect, to look to, lie toward, to see the light, live, to be born, to go abroad, to observe, consider, weigh, ponder, To regard, respect, To investigate |||
aspiratio|aspiratio|aspīrātiō (ads-)| ōnis|f||a breathing on, blowing upon, a rough breathing, aspirate. &mdash; Exhalation, evaporation, Influence |||
aspiro|aspiro|aspīrō (ad-sp-)| āvī, ātus, āre |||to breathe at, blow upon, freshen, exhaling, sends favorable breezes, imparts, breathing, on him, accompany, to strive for, seek to reach, aspire to, draw near, to rival, to meddle, To favor, help |||
aspis|aspis|aspis| idis|f|| an asp, viper. |||
asportatio|asportatio|asportātiō| ōnis|f||a carrying away |||
asporto|asporto|asportō (abs-p-)| āvī, ātus |||to carry away, carry off, transport, remove |||
aspreta|aspreta|asprēta| ōrum|n||rough places |||
assa1|assa|āssa| ae|f||a dry nurse |||
assa2|assa|āssa| ōrum|n|| see assus. |||
asse-|asse|as-se-| in words compounded with ||| see ad-se-. |||
asser|asser|asser| eris|m||a stake, post |||
assi|assi|as-si-, as-su-||||in compounds of ad, see ad-s-. |||
assus|assus|āssus|||adj.|roasted, n., a roast, roast meat, a basking in the sun |||
ast|ast|ast||||older and poet. for at. |||
asterno|asterno|asternō (ad-st-)| &mdash;, &mdash;, ere |||to strew on, throw themselves down upon |||
astipulator|astipulator|astipulātor (ads-)| ōris|m||an associate in accepting a verbal contract, an assistant, helper, a follower |||
astipulor|astipulor|astipulor (ad-st-)| ātus, ārī |||to join the principal, in accepting a verbal contract, to agree with, humor |||
astiti|astiti.|astitī.||||I. |||
astituo|astituo|astituō (ads-)| uī, ūtus, ere |||to place, station |||
