Naides|v. Nais.
Nisiades|[poét.] Nisiades = femmes de Mégare [où régna Nisus]
Oaeones|habitants des îles Oaenoae ?
Odones|peuple de Thrace
Oecalices|peuple d'Éthiopie
Oestrymnides|îles, les mêmes que Cassiterides
Oretes|peuple de l'Inde
Paphlagones|Paphlagoniens
Phalliges|peuple de l'Éthiopie
Phicores|peuple d'Asie, sur les bords du Tanaïs
Philyres|scythe
Pieres|Plin. habitants de la Piérie.
Pimpliades|c. Pimpleides
Potamides|nymphes des fleuves
Potniades|qui sont de Potniae
retrices|conduites d'eau d'irrigation
Sabarbares|peuple numide
Sablones|ville de la Belgique
Sallyes|Salluviens ou Sallyens [peuple ligurien, établi dans la Narbonnaise, entre Marseille et les Alpes]
Sarunetes|peuple des Alpes Rhétiennes
scutatores|c. scutarii ; cf. scultator.
Sigipedes|peuple de la Scythie d'Europe
Sinapodes|peuple d'Afrique
Sirnides|îles voisines de la Crète
Sithones|adj., des Thraces
Sorofages|peuple de l'Inde
Stereses|ville de Belgique
Stirnides|îles près de la Crète
Sybillates|peuple d'Aquitaine
Syrocilices|Syrociliciens [Syriens mélangés aux Ciliciens]
Tereventinates|peuple d'Italie
Therothoes|peuple d'Afrique
Thyrides|île près de la Messénie
Treres|peuple de Thrace
Troades|v. Troas.
tudiatores|ouvriers en airain
Typhonides|filles de Typhon
Vecttones|Vettons [peuple de Lusitanie, dans l'Estramadure]
Vecturiones|peuple de la Bretagne, faisant partie des Pictes
Velleiates|peuple de Ligurie
Vennonetes|peuple des Alpes
Zaraspades|peuple de l'Ariane
Marmarides2|peuple de Libye
Pitinates|habitants de Pitinum
lucripes|âpre au gain, cupide
Menes|lieutenant d'Alexandre
Tymbres|rivière de Bithynie
Quies3|le Repos [divinité]
Imbreus|nom d'un centaure
Latreus|nom d'un Centaure
Oebreus|nom de guerrier
Otreus|nom d'homme
Panopeus|nom de guerrier
Eliseus|Élisée [prophète, disciple d'Élie]
aliquammulti|passablement nombreux.
quamplurimi|le plus grand nombre possible, en très grand nombre, très nombreux.
tricenteni|v. trecenteni, trecenti
Capillati2|les Chevelus (Ligures des Alpes-Maritimes)
tui|les tiens [famille, amis, partisans]
Abasgi|peuple de la Colchide
Abileni|habitants d'Abila
Abretteni|habitants de l'Abrettène [Mysie]
Abrincateni|les Abrincates [auj. Avranches]
Abrincatui|les Abrincates [auj. Avranches]
Acauni|habitants d'Acaunus
Acherontini|les Achérontins (peuple du Brutium).
Acheruntini|riverains de l'Achéron (Bruttium)
Achisarmi|les Achisarmes (peuple d'Ethiopie).
Achoali|les Achoales (peuple de l'Arabie Heureuse).
Acutri|peuple de l'Inde
Aduli|Plin. Adulis (ville d'Etiopie).
Aeclani|habitants d'Éculanum
Aegetini|habitants d'une ville sur la côte de Calabre ;
Aenesii|les compagnons d'Énée
Aestyi|les Estiens (peuple de Germanie).
Agavi|Agaves, [peuple scythe]
Agdei|Agdes [peuple d'Asie]
Agrani|Agranes (ville de Babylonie).
Aiathuri|ville d'Arabie
Albingauni|habitants d'Albingaunum
Alci|nom de deux divinités chez les Germains
Alfaterni|habitants d'Alfaterne [ville de Campanie]
Alfellani|habitants d'une ville des Hirpins
Amali|Amales (famille illustre chez les Goths).
Amarbi|peuple de Scythie / peuple de bords de la Caspienne
Amardi|- 1 - les Amardes (peuple de Scythie). - 2 - les Amardes (peuple de Médie).
Amassi|les Amasses (peuple de la Sarmatie).
Amathei|les Amathéens (peuple de l'Arabie Heureuse).
Ambibari|les Ambibares (peuple de l'Armorique).
Ambituti|peuple de la Galatie
Ametini|peuple du Latium
Ammoni|Ammoniens [peuple de l'Arabie heureuse]
Amorrhaei|Amorrhéens [peuple de la Judée]
Amymnaei|peuple de Thrace
Anariaci|peuple de l'Hyrcanie
Anasi|peuple de l'Asie septentrionale
Anatilii|habitants d'Anatilie
Anazarbeni|habitants d'Anazarbe
Andiseni|peuple de l'Inde
Angelici|secte d'hérétiques
Antariani|peuple de la Scythie asiatique
Apamestini|peuple de la Calabrie
Apartani|peuple sarmate
apii|racine d'ache
Apitami|peuple d'Arabie
apostoli|lettre qui renvoie une cause à une juridiction supérieure
Apyri|peuple voisin de l'Hyrcanie
Arachoti|Arachosiens
Aravi|peuple de Lusitanie
Aravisci|peuple de Pannonie
Arevaci|peuple de la Tarraconnaise
Arienei|peuple d'Asie
arietilli|les gens retors.
Arimphaei|Arimphéens [peuple scythe]
Arithmi|les Nombres (un livre de la Bible).
Arraei|peuple sarmate
Artabri|habitants du cap Artabre
Artigi|ville de la Bétique
Asachaei|peuple de l'Éthiopie
Asarri|peuplade arabe
Asiatici|les orateurs du genre asiatique / surnom de L. Cornelius Scipion, vainqueur d'Antiochus
Asili|peuple du Picénum
Asini|peuple de l'Inde
Asmagi|peuple de l'Inde
Aspendii|habitants d'Aspendos
Assoi|peuple de l'Inde
Assyrani|peuple de la Chersonèse taurique
Astaceni|peuple parthe
Atabuli|peuple de l'Éthiopie
Atesui|peuple de la Gaule Narbonnaise
Atriani|habitants d'Atria
Attacori|peuple de l'Inde
Attacotti|peuple du nord de la Bretagne
Atthuarii|peuple franc
Augustiani|corps de chevaliers formant la claque de Néron acteur
Aureliani|les habitants d'Aurélianum (= Orléans).
Austoriani|peuple de Mauritanie
Autaei|peuple d'Arabie
Avantici|les Avantices (peuple de la Narbonnaise).
Avatici|peuple de la Narbonnaise
Azalii|peuple de la Pannonie
bacucei|daemones
Baetasi|peuple de la Belgique [auj. Beetz]
Bardei|les Bardéens [peuple d'Illyrie]
Bebrycii|c. Bebryces.
Biballi|peuple de la Tarraconnaise
bigati|deniers d'argent (l'empreinte des pièces est celle d'un char attelé de deux chevaux).
Bipedimui|peuple d'Aquitaine
Biscargargitani|habitants de Biscargis ou Bisgargis [dans la Tarraconnaise]
Biscargitani|habitants de Biscargis ou Bisgargis [dans la Tarraconnaise]
Biturici|Bituriges ou habitants de Bituricum
Blannovii|peuple celtique
Blerani|habitants de Bléra
Bocchoritani|habitants de Bocchorum
Bodiontici|peuple de la Narbonnaise [auj. Digne]
Boji2|les Boïens. - 1 - peuple de la Lyonnaise (Beaujolais). - 2 - peuple de la Gaule Cisalpine. - 3 - peuple de l'Aquitaine.
Bomarei|peuple de la Bactriane
Bonosiaci|sectateurs de Bonose [hérésiarque]
Borgodi|peuple de l'Arabie Heureuse
Bormani|ville et peuple de la Narbonnaise
Borni|petite ville de Thrace
brachiati|porteurs de bracelets (soldats)
Brangosi|peuple de l'Inde, en deçà du Gange
Bregmeni|peuple de Mysie
Brigaecini|habitants de Brigécum
Brisari|peuple d'Asie
Britttii|pl., les habitants du Bruttium
Brodionti|peuple des Alpes
Bulgari|Bulgares [peuple voisin de la Pannonie]
Bulini|peuple de Liburnie
Butunti|ville de Calabre
Cacyrini|habitants de Cacyre [ville de Sicile]
Cadrusi|Cadrusiens [peuple d'Arachosie]
Caedici|peuple du Samnium
Caerosi|peuple de la Gaule Belgique
Calactini|habitants de Calacta
Calchedonii|Chalcédoniens
Calingi|peuple de l'Arabie Heureuse
Cammaneni|contrée de la Cappadoce
Canchlei|peuple d'Arabie
Candei|peuple de la mer Rouge
canonicarii|collecteurs des taxes
Cantici|peuple d'Asie, au-delà du Palus-Méotide
capitulani|c. capitularii
Carastasei|peuple d'Asie au-delà du Palus-Méotide
Carbilesi|peuple de la Thrace
Carentini|les Carentins (peuple d'Italie).
Carini|peuple de Germanie
Carnuti|les Carnutes [peuple de la Gaule]
Caroni|pl., peuple de l'Asie
Carrei|peuple de l'Arabie
Carsioli|ville du Latium
Carsitani|habitants d'une localité près de Préneste
Casuentillani|c. Casventini.
Casventillani2|c. Casventini.
Casventini|habitants de Casventum (ville d'Ombrie)
Catali|peuple des Alpes
Catarcludi|peuple de l'Inde
Catari|peuple de Pannonie
Catarrhei|peuple d'Arabie
catholiciani|agents impériaux dans les provinces
Catizi|Pygmaei
Cauchi|(Lebaigue P. 180 et P. 181) les Cauces ou les Chauques (peuple de Germanie).
Celegeri|peuple de la Mésie
Celeini|habitants de Céléia
Cephalotomi|peuple voisin du Caucase
Cerauni|peuple d'Illyrie
Cerbani|peuple de l'Arabie Heureuse
Cercinitani|habitants de l'île Cercina
cervuli|chevaux de frise
Cesani|peuple de l'Arabie
cetrati|soldats munis de ce bouclier
Chananaei|les Chananéens
Characeni|habitants de la Characène
Charini|peuple de Germanie
Chisiotosagi|peuple de l'Inde
chlamydati|les gens en chlamyde
Choani|peuple de l'Arabie Heureuse
Chorasmi|peuple de la Sogdiane
chorici|choristes
Chorsari|nom donné aux Perses par les Scythes
Chrysei|peuple de l'Inde
Chytri|ville de l'île de Chypre
Cibarci|peuple de la Tarraconnaise
Cibdeli|les sources Cibdèles (sources malsaines, situées près de Trézène).
Cibilitani|peuplade de Lusitanie
Cicimeni|peuple voisin du Palus Méotide
Cilbiani|peuple de Lydie
Cilbiceni|peuple de Lusitanie
cinerarii|nom méprisant donné aux chrétiens qui vénéraient les cendres des martyrs
Cinethii|peuple d'Afrique, avoisinant la petite Syrte
Cinithi|peuple de la province d'Afrique
Circeji2|Circéies (ville du Latium, où se réfugia Circé).
cleri|les membres du clergé
clibanarii|boulangers [cuisant le pain dans une tourtière]
Cloelii|famille d'Albe qui fut admise dans le patriciat romain
Clupeani|pl., habitants de Clupea
Codani|peuple de l'Arabie Heureuse
Coelerni|peuple de la Tarraconnaise
cohortalini|les prétoriens
Colapiani|peuple de Pannonie
Colarni|peuple de Lusitanie
Colentini|habitants de Colentum
Colinthani|secte d'hérétiques
Combulterini|habitants de Combulteria
Commori|peuple d'Asie
comprivigni|fils de la marâtre et fille du beau-père [ou réciproquement] unis par le mariage
conchyliati|gens habillés de pourpre
Consuarani|peuple de la Narbonnaise
Copori|peuple de la Tarraconnaise
Corpeni|ville de Lycaonie
Corpilli|peuple de Thrace
Cossiaei|peuple de la Susiane
Costoboci|peuple de la Sarmatie
Cotieri|peuple de la Scythie Asiatique
Cotobacchi|peuple des bords du Tanaïs
Crepi|les Luperques
Cretani|Crétois, habitants de Crète
Critensi|peuple d'Éthiopie
Crobiggi|peuple de la Sarmatie
Crobyzi|peuple de la Sarmatie
Cruni|les Crunes (ville de Mésie).
crupellarii|gladiateurs couverts d'une cuirasse.
Cumanani|habitants de Cumes
Cychri|pl., ville de Thrace, célèbre par ses eaux malsaines
Cylicrani|] :
Dacisci|Dacisques [peuple de Mésie]
Damanitani|peuple de la Tarraconnaise
Daorizi|peuple de Liburnie
Daorsei|peuple de Liburnie
Dardi|ancien peuple d'Apulie
Dari|peuple de l'Inde, en deçà du Gange
Dassaretii|peuple d'Illyrie
Deciani|peuple d'Apulie ou de Calabrie
Decuni|peuple de la Dalmatie
Dentheleti|c. Denselatae
Derbicii|peuples d'Asie [sans doute identiques, sur les bords de l'Oxus]
Deretini|peuple de Dalmatie
Deximontani|peuple de l'Inde
Diditani|pl., habitants d'un municipe de la Byzacène
Diduri|peuple de l'Ibérie [en Asie]
Digerri|peuple de Thrace
Dimuri|peuple de l'Inde
Dindari|peuple de Dalmatie
Dindymarii|Corybantes [qui fréquentent le Dindyme]
Diobessi|peuple de Thrace
Dirini|peuple d'Italie
Doberi|Dobère [ville de Macédoine]
Dochi|peuple d'Éthiopie
Dolonci|peuple de Thrace
Dori|c. Dores
Dorisci|peuple d'Asie [à l'E. de la Parthie]
Dorisdorsigi|peuple d'Asie
Drugeri|peuple de Thrace
Drymati|peuple d'Arabie
Dumnonii|peuple de Bretagne
Durocobrivi|ville de Bretagne
Ecdini|peuple des Alpes
Egelestani|habitants d'Égelesta
Egguini|ville de Sicile [auj. Gangi]
Eguituri|peuple des Alpes
Elani|peuple d'Arabie
Elbocori|peuple de Lusitanie
Eldamari|Arabes établis en Mésopotamie
Eleusinii|initiés aux mystères d'Éleusis
Emanici|peuple de la Bétique
emprosthotonici|personnes frappées d'emprosthotonos, sujettes à l'emprosthotonos
Eneti|Énètes [peuple de Paphlagonie] / nom donné par les Grecs aux Vénètes
Enini|peuple de Sicile
Enipi|peuple d'Afrique
Epetini|habitants d'Épétium
Epetrimi|surnom d'une peuplade Scythe
Ephyri|Éphyres [peuple d'Étolie]
Epicnemidii|Épicnémidiens [surnom des Locriens voisins du mont Cnémis]
Epidauritani|habitants d'Épidaure
epidemetici|officiers qui distribuent les billets de logement
Epii|peuple d'Étolie
Eravisci|peuple de Pannonie
Esturi|peuple d'Italie
Esturri|peuple d'Italie
Euaei|peuple madianite que Moïse eut à combattre
Eucarpeni|habitants d'Eucarpie [ville de Phrygie]
Euei|v. Euaei.
Fabii|les Fabius (les 306 héros de la guerre de Véiès).
Fagifulani|peuple du Samnium
Feltrini|habitants de Feltria
Floriani|Floriens, de la secte de l'hérésiarque Florien
Foretani|peuple de Vénétie ou d'Istrie
Fratuentini|habitants de Fratuentium [ville de Calabrie]
Genesareni|Génésaréens
Gethaei|habitants de Geth
Hamiroei|peuple d'Arabie
Herbani|habitants d'Herbanum
Hethaei|Héthéens, Hittites
Hippareni|habitants d'Hipparénum
Histi|peuple de la Scythie d'Asie
Homodoti|peuple scythe
Hyrcaniani|les habitants de l'Hyrcanie
Hyrini|peuple d'Apulie
Iciani|ville de Bretagne
Icositani|habitants d'Icosium
Ietini|c. Ietenses.
Igaeditani|peuple de Lusitanie
Illiturgitani|habitants d'Illiturgi
Ilorcitani|les habitants d'Ilorci
Imaduchi|peuple d'Asie
Imenei|peuple de la Comagène
Imityi|peuple riverain de l'Imytis
Inapaei|peuple de l'Asie
introjugi|limoniers
Irini|ville d'Italie
Isarci|peuple des Alpes Rhétiques
Isari|peuple de l'Inde en deçà du Gange
Isbeli|peuple d'Éthiopie
ischiadici|gens atteints de sciatique
Issi|peuple de l'Asie septentrionale
iuli|chatons [du coudrier]
Joppitani|les habitants de Joppé.
Juliopolitani|habitants de Juliopolis [en Bithynie]
Lacetaniani|Lacétains
laeti|v. laetus.
Larendani|peuple de l'Arabie Heureuse
Lassunni|peuple d'Aquitaine
Lauri|ville de la Belgique
Lazi|peuple de la Colchide
Lebuni|peuple de la Tarraconnaise
Lechieni|peuple d'Arabie
Leucolithi|peuple de la Lycaonie
Ligusticini|les Liguriens
Luceni|peuple de l'Hibernie
Lupenii|peuple du Caucase
Macurebi|peuple de la Mauritanie
Maeoni|Méoniens [peuple de Lydie]
Maesulii|peuple d'Afrique, probablt le même que les Massyli
Magasnei|ville d'Éthiopie ou d'Égypte
Magellini|peuplade de Sicile
Maielli2|peuple d'Italie
Majelli|peuple d'Italie
Malli|peuple de l'Inde, en deçà du Gange
Mandacadeni|peuple de Mysie
Mandaei|peuple voisin de l'Indus
Mandani|peuple de l'Arabie
Mandi|peuple de l'Inde
Mandruani|peuple de la Bactriane
Maratocupreni|brigands syriens, ainsi nommés de la région où ils s'étaient retirés
Marici|peuple de Ligurie
Marigarri|peuple d'Éthiopie
Marohi|au sing.
Marotiani|peuple d'Asie
Massieni|peuple près de Gadès
Massyni|peuple du Pont
Matiani|peuple voisin de l'Hyrcanie
Mazi|peuple d'Arachosie
Meandaraei|peuple de l'Asie du nord
Medimni|peuple d'Éthiopie
Megabarri|peuple d'Éthiopie
Megari|peuple de l'Inde
Melanchlaeni|peuple scythe
Melcumani|peuple de Dalmatie
Menismeni|peuple nomade d'Éthiopie
Menobardi|peuple d'Asie
Menoncaleni|peuple des Alpes
Mergentini|peuple d'Ombrie
Meroeni|habitants de Méroé
Messeniani|peuple sur les bords du Tanaïs
Mididitani|habitants de Mididia [dans la Byzacène]
minuscularii|minusculaires, percepteurs de dernier ordre
Mizaei|peuple proche de la Susiane
Mizi|peuple d'Arabie
Moesogothi|Mésogoths [habitants de la Mésie inférieure]
Monocaleni|peuple des Alpes
Montesiani|idolâtres qui adoraient les montagnes
Moriseni|peuple de la Thrace, sur les bords du Pont-Euxin
Morogi|peuple de la Tarraconnaise, près des Pyrénées
Morosgi|v. Morgi.
Moruni|peuple de l'Inde
Morylli|habitants de Moryllos [Macédoine]
Moscheni|peuple d'Asie
Mossyni|peuple scythe
Mossynoeci|peuple scythe
Mosyni|peuple scythe
Murgantini|les habitants de Murgentia
Musagori|nom de trois îles voisines de la Crète
Musti|peuple de la Zeugitane
Musuni|peuple de Numidie
Mutuscaei|habitants de Mutusca
Mutustratani|habitants de Mutustrate [Sicile]
Mutustratini|habitants de Mutustrate [Sicile]
Napaei|peuple de la Scythie asiatique
Nareri|peuple de Dalmatie
Naresi|peuple de Dalmatie
Narisci|peuple de Germanie
Naumachaei|peuple d'Arabie
Nazerini|peuple de Séleucide
Neli|peuple de l'Arabie Pétrée
Nemaloni|peuple des Alpes
Nematuri|peuple des Alpes
Neripi|peuple de l'Asie, au-delà du Palus Méotide
Nerusi|peuple de la Narbonnaise
Nesei|peuple de l'Inde
Nesimi|peuple de Gétulie
Nomaei|de Nomae [Sicile]
Noricii|c. Norici, v. Noricum ;
novelli|jeunes gens [= juvenes,
novicii|esclaves nouveaux
noxii|les coupables, les criminels
Octaviani|Octaviens, nom d'une légion impériale
Octulani|peuple du Latium
Oetaei|peuple de la Scythie d'Asie
Olabi|peuple d'Éthiopie (al. Alabi)
Omani|les habitants d'Omana,
Orani|peuple d'Asie, au-delà du Palus-Méotide
Oratelli|peuple des Alpes
Orbi|peuple de Gédrosie
Orcheni|peuple de la Chaldée
Orciani|peuple d'Asie
Orcistani|habitants d'Orciste, ville de Galatie
Orgenomesci|peuple de la Cantabrie
Orgocyni|peuple de la Chersonèse Taurique
Ori|c. Oritae
Oritani|habitants d'Oréum
Orobii|Orobiens [peuple de la Gaule Transpadane]
Oromarsaci|peuple de la Belgique
Oromarsavi|peuple de la Belgique
Ostrani|habitants d'Ostra
Otesini|habitants d'Otésia [ville de la Gaule Transpadane]
Othryonei|peuple de Macédoine
Oxii|Oxiens [peuple de Perse, près de l'Araxe]
Paedalii|les Pédaliens (peuple d'Italie).
Paesuri|peuple de Lusitanie
Pagi|ville de la Gaule Belgique (auj. Dieuze ).
Panathenaici|concurrents dans les Panathénées.
Panoti|peuple de Scythie qui avait de longues oreilles
Panticapaei|Panticapéens
parabalani|infirmiers
Paricani|peuple d'Asie
Paropini|habitants de Parope [ville de Sicile]
Paroraei|peuple d'Épire ou de Macédoine
Patami|peuple d'Arabie
Paterniani|sectateurs de Paterne
pateti|dattes sèches
Pausulani|habitants de Pausules
Pavorii|prêtres de cette divinité
Pediculi|peuple d'Apulie
Pelteni|habitants de Peltae, ville de Lycaonie
Perorsi|peuple de l'Afrique intérieure
Perpereni|habitants de Perpérène [en Mysie]
Pestici|peuple scythe
Peucalei|peuple d'Asie, sur les bords du Gange
Peucanei|peuple d'Asie, sur les bords du Gange
Peuceni|habitants des bouches de l'Ister
Peucetii|peuple de Liburnie ou d'Illyrie
Peucini|habitants des bouches de l'Ister
Pharusii|Pharusiens [peuple de Mauritanie]
philippei|philippes, monnaie [d'or] à l'effigie de Philippe
Philistaei|sing. Philistaeus
Phycari|peuple d'Asie, près du mont Caucase
Pici|peuple du Palus-Méotide
Pinpedunni|peuple d'Aquitaine
Piquentini|habitants de Piquentum [ville d'Istrie]
Poemaneni|peuple de Mysie
